Reservoir,Date,Live_Storage(TMC),Reservoir_level(ft/m),Inflow,Outflow
Kabini,2010-09-30,17.39,2280.59,1007,2490
Kabini,2010-12-31,17.23,2280.31,800,2490
Kabini,2011-01-21,16.56,2279.14,252,50
Kabini,2011-01-20,16.54,2279.12,318,50
Kabini,2011-01-22,16.57,2279.16,252,50
Kabini,2011-01-23,16.58,2279.18,252,50
Kabini,2011-01-24,16.59,2279.2,252,50
Kabini,2011-01-25,16.6,2279.22,252,50
Kabini,2011-01-26,16.61,2279.24,186,50
Kabini,2011-01-27,16.61,2279.24,186,50
Kabini,2011-01-28,16.55,2279.13,225,881
Kabini,2011-01-29,16.47,2278.99,148,1000
Kabini,2011-01-30,16.41,2278.89,150,725
Kabini,2011-01-31,16.36,2278.79,125,700
Kabini,2011-02-01,16.3,2278.69,125,700
Kabini,2011-02-02,16.25,2278.59,128,700
Kabini,2011-02-03,16.19,2278.49,128,700
Kabini,2011-02-04,16.19,2278.48,139,131
Kabini,2011-02-05,16.19,2278.48,123,50
Kabini,2011-02-06,16.19,2278.48,123,50
Kabini,2011-02-07,16.19,2278.48,123,50
Kabini,2011-02-08,16.19,2278.48,123,50
Kabini,2011-02-09,16.19,2278.48,123,50
Kabini,2011-02-10,16.19,2278.48,123,50
Kabini,2011-02-11,16.15,2278.42,119,433
Kabini,2011-02-12,16.09,2278.31,114,750
Kabini,2011-02-13,16.03,2278.2,114,750
Kabini,2011-02-14,15.97,2278.09,133,770
Kabini,2011-02-15,15.91,2277.98,134,770
Kabini,2011-02-16,15.85,2277.87,138,770
Kabini,2011-02-17,15.79,2277.76,138,770
Kabini,2011-02-18,15.73,2277.65,138,770
Kabini,2011-02-19,15.67,2277.55,115,683
Kabini,2011-02-20,15.61,2277.45,102,670
Kabini,2011-02-21,15.56,2277.35,102,670
Kabini,2011-02-22,15.5,2277.25,101,670
Kabini,2011-02-23,15.45,2277.15,101,670
Kabini,2011-02-24,15.39,2277.05,101,670
Kabini,2011-02-25,15.32,2276.92,114,870
Kabini,2011-02-26,15.2,2276.69,341,1728
Kabini,2011-02-27,15.06,2276.45,345,1795
Kabini,2011-02-28,14.96,2276.26,170,1303
Kabini,2011-03-01,14.86,2276.07,137,1207
Kabini,2011-03-02,14.72,2275.82,107,1563
Kabini,2011-03-03,14.57,2275.55,102,1680
Kabini,2011-03-04,14.43,2275.28,102,1680
Kabini,2011-03-05,14.43,2275.28,102,1680
Kabini,2011-03-06,14.11,2274.7,127,1880
Kabini,2011-03-07,13.95,2274.4,127,1880
Kabini,2011-03-08,13.8,2274.11,102,1793
Kabini,2011-03-09,13.64,2273.82,98,1780
Kabini,2011-03-10,13.49,2273.53,102,1780
Kabini,2011-03-11,13.34,2273.25,103,1720
Kabini,2011-03-12,13.19,2272.97,70,1683
Kabini,2011-03-13,13.05,2272.7,83,1600
Kabini,2011-03-14,12.91,2272.43,82,1600
Kabini,2011-03-15,12.76,2272.16,82,1600
Kabini,2011-03-16,12.62,2271.88,83,1640
Kabini,2011-03-17,12.47,2271.59,54,1640
Kabini,2011-03-18,12.33,2271.3,53,1640
Kabini,2011-03-19,12.18,2271.01,52,1640
Kabini,2011-03-20,12.04,2270.73,46,1540
Kabini,2011-03-21,11.91,2270.47,61,1440
Kabini,2011-03-22,11.79,2270.21,61,1440
Kabini,2011-03-23,11.66,2269.95,67,1440
Kabini,2011-03-24,11.58,2269.78,47,890
Kabini,2011-03-25,11.49,2269.61,46,890
Kabini,2011-03-26,11.48,2269.59,44,50
Kabini,2011-03-27,11.47,2269.57,44,50
Kabini,2011-03-28,11.46,2269.55,44,50
Kabini,2011-03-29,11.46,2269.55,44,50
Kabini,2011-03-30,11.45,2269.51,43,50
Kabini,2011-03-31,11.41,2269.43,39,381
Kabini,2011-04-01,11.35,2269.31,35,600
Kabini,2011-04-02,11.29,2269.19,69,600
Kabini,2011-04-03,11.17,2268.93,45,1350
Kabini,2011-04-04,11.06,2268.71,48,1113
Kabini,2011-04-05,10.96,2268.5,39,1050
Kabini,2011-04-06,10.85,2268.25,45,1075
Kabini,2011-04-07,10.71,2267.97,58,1450
Kabini,2011-04-08,10.63,2267.78,633,1517
Kabini,2011-04-09,10.49,2267.49,230,1650
Kabini,2011-04-10,10.34,2267.17,69,1650
Kabini,2011-04-11,3.88,2837.2,10,350
Kabini,2011-04-12,10.05,2266.52,55,1650
Kabini,2011-04-13,9.9,2266.19,54,1650
Kabini,2011-04-14,9.77,2265.9,73,1450
Kabini,2011-04-15,9.64,2265.61,91,1450
Kabini,2011-04-16,9.51,2265.32,91,1450
Kabini,2011-04-17,9.38,2265.03,90,1450
Kabini,2011-04-18,9.26,2264.74,109,1450
Kabini,2011-04-19,9.18,2264.57,717,1450
Kabini,2011-04-20,9.12,2264.43,869,1450
Kabini,2011-04-21,9.12,2264.43,1566,1440
Kabini,2011-04-22,9.12,2264.43,866,740
Kabini,2011-04-23,9.28,2264.79,2105,159
Kabini,2011-04-24,9.7,2265.75,5128,90
Kabini,2011-04-25,9.91,2266.21,2602,90
Kabini,2011-04-26,10.1,2266.64,2471,90
Kabini,2011-04-27,10.15,2266.75,817,110
Kabini,2011-04-28,10.18,2266.81,556,110
Kabini,2011-04-29,10.13,2266.7,311,755
Kabini,2011-04-30,10.07,2266.58,184,680
Kabini,2011-05-01,10.04,2266.5,353,640
Kabini,2011-05-02,9.99,2266.4,257,640
Kabini,2011-05-03,9.94,2266.28,153,640
Kabini,2011-05-04,9.88,2266.15,120,660
Kabini,2011-05-05,9.84,2266.05,277,660
Kabini,2011-05-06,9.68,2265.7,206,1868
Kabini,2011-05-07,9.54,2265.39,208,1660
Kabini,2011-05-08,9.4,2265.06,179,1735
Kabini,2011-05-09,9.24,2264.7,172,1860
Kabini,2011-05-10,9.08,2264.34,176,1860
Kabini,2011-05-11,8.92,2263.97,128,1860
Kabini,2011-05-12,8.76,2263.59,118,1860
Kabini,2011-05-13,8.6,2263.21,117,1860
Kabini,2011-05-14,8.44,2262.83,145,1860
Kabini,2011-05-15,8.29,2262.47,110,1693
Kabini,2011-05-16,8.15,2262.14,218,1660
Kabini,2011-05-17,8.01,2261.79,147,1640
Kabini,2011-05-18,7.87,2261.43,130,1640
Kabini,2011-05-19,7.82,2261.3,105,573
Kabini,2011-05-20,7.85,2261.38,573,90
Kabini,2011-05-21,7.85,2261.38,210,90
Kabini,2011-05-22,7.85,2261.38,210,90
Kabini,2011-05-23,7.85,2261.38,210,90
Kabini,2011-05-24,7.85,2261.38,210,90
Kabini,2011-05-25,7.85,2261.38,210,90
Kabini,2011-05-26,7.85,2261.38,210,90
Kabini,2011-05-27,7.85,2261.38,210,90
Kabini,2011-05-28,7.87,2261.43,585,236
Kabini,2011-05-29,7.85,2261.38,309,415
Kabini,2011-05-30,7.81,2261.28,107,440
Kabini,2011-05-31,7.68,2260.94,242,1656
Kabini,2011-06-01,7.56,2260.63,245,1490
Kabini,2011-06-02,7.46,2260.35,118,1265
Kabini,2011-06-03,7.54,2260.56,1891,882
Kabini,2011-06-04,8.06,2261.91,7205,1053
Kabini,2011-06-05,8.48,2262.94,6206,1240
Kabini,2011-06-06,8.92,2263.96,6356,1240
Kabini,2011-06-07,9.16,2264.53,4214,1240
Kabini,2011-06-08,9.31,2264.86,3007,1240
Kabini,2011-06-09,9.44,2265.16,2668,1040
Kabini,2011-06-10,9.59,2265.5,2530,686
Kabini,2011-06-11,9.72,2265.8,2140,500
Kabini,2011-06-12,9.98,2266.38,3616,500
Kabini,2011-06-13,10.26,2266.98,3742,500
Kabini,2011-06-14,10.57,2267.65,4191,500
Kabini,2011-06-15,11.01,2268.6,6198,938
Kabini,2011-06-16,11.37,2269.36,5503,1200
Kabini,2011-06-17,11.59,2269.8,3765,1200
Kabini,2011-06-18,12.13,2270.9,7372,1000
Kabini,2011-06-19,13.48,2273.52,16792,1000
Kabini,2011-06-20,14.85,2276.05,17123,1200
Kabini,2011-06-21,15.6,2277.43,9764,867
Kabini,2011-06-22,15.95,2278.05,4795,700
Kabini,2011-06-23,16.11,2278.35,2759,700
Kabini,2011-06-24,16.24,2278.57,2243,700
Kabini,2011-06-25,16.4,2278.87,2759,700
Kabini,2011-06-26,16.73,2279.44,4567,700
Kabini,2011-06-27,17.09,2280.08,6022,1650
Kabini,2011-06-28,17.62,2280.97,9150,2917
Kabini,2011-06-29,17.99,2281.58,13434,9042
Kabini,2011-06-30,17.84,2281.33,10391,12000
Kabini,2011-07-01,17.72,2281.13,5718,6979
Kabini,2011-07-02,17.62,2280.97,3998,5000
Kabini,2011-07-03,17.49,2280.75,3603,5000
Kabini,2011-07-04,17.39,2280.58,2945,4000
Kabini,2011-07-05,17.34,2280.5,2208,2646
Kabini,2011-07-06,17.32,2280.46,1835,2000
Kabini,2011-07-07,17.35,2280.51,1953,1500
Kabini,2011-07-08,17.35,2280.51,2068,1958
Kabini,2011-07-09,17.32,2280.47,1419,1583
Kabini,2011-07-10,17.28,2280.4,1130,1500
Kabini,2011-07-11,17.23,2280.32,561,1000
Kabini,2011-07-12,17.23,2280.32,1442,1333
Kabini,2011-07-13,17.26,2280.37,2285,1833
Kabini,2011-07-14,17.23,2280.32,1767,2000
Kabini,2011-07-15,17.33,2280.48,3206,2000
Kabini,2011-07-16,17.66,2281.04,8744,4790
Kabini,2011-07-17,17.76,2281.2,13748,12519
Kabini,2011-07-18,17.66,2281.04,22075,23081
Kabini,2011-07-19,17.3,2280.43,23839,27915
Kabini,2011-07-20,17.33,2280.48,21117,20665
Kabini,2011-07-21,17.23,2280.31,16984,18040
Kabini,2011-07-22,17.24,2280.33,15786,15540
Kabini,2011-07-23,17.23,2280.31,15512,15540
Kabini,2011-07-24,17.23,2280.31,15649,15540
Kabini,2011-07-25,17.24,2280.33,15786,15540
Kabini,2011-07-26,17.41,2280.62,17637,15540
Kabini,2011-07-27,17.39,2280.58,15376,15540
Kabini,2011-07-28,17.29,2280.41,9183,10123
Kabini,2011-07-29,17.23,2280.32,5294,5686
Kabini,2011-07-30,17.12,2280.13,4462,5540
Kabini,2011-07-31,17.01,2279.94,2165,3228
Kabini,2011-08-01,16.97,2279.87,2302,2540
Kabini,2011-08-02,16.99,2279.9,2003,1582
Kabini,2011-08-03,17.18,2280.23,4000,1540
Kabini,2011-08-04,17.45,2280.69,5418,2040
Kabini,2011-08-05,17.73,2281.15,7439,4040
Kabini,2011-08-06,18.16,2281.87,11797,6540
Kabini,2011-08-07,18.37,2282.2,17963,15373
Kabini,2011-08-08,18.57,2282.53,15416,12790
Kabini,2011-08-09,18.69,2282.72,13152,11540
Kabini,2011-08-10,18.85,2282.98,10452,8332
Kabini,2011-08-11,18.87,2283.01,8995,8540
Kabini,2011-08-12,18.87,2283.0,7033,6873
Kabini,2011-08-13,18.86,2282.99,6702,6540
Kabini,2011-08-14,19.0,2283.2,8352,6540
Kabini,2011-08-15,19.02,2283.23,7001,6540
Kabini,2011-08-16,18.87,2283.01,5121,6540
Kabini,2011-08-17,18.72,2282.76,4958,6540
Kabini,2011-08-18,18.75,2282.81,2554,2957
Kabini,2011-08-19,18.96,2283.15,5282,2540
Kabini,2011-08-20,18.93,2283.09,4741,4957
Kabini,2011-08-21,18.9,2283.05,3557,3623
Kabini,2011-08-22,19.13,2283.4,6366,3498
Kabini,2011-08-23,19.08,2283.32,4633,4998
Kabini,2011-08-24,19.01,2283.22,4524,5040
Kabini,2011-08-25,18.88,2283.02,3771,5040
Kabini,2011-08-26,18.77,2282.84,3964,5040
Kabini,2011-08-27,18.67,2282.69,4186,5040
Kabini,2011-08-28,18.75,2282.81,6645,5540
Kabini,2011-08-29,18.77,2282.85,6565,6040
Kabini,2011-08-30,18.88,2283.02,7513,6040
Kabini,2011-08-31,19.21,2283.53,12475,8403
Kabini,2011-09-01,19.22,2283.55,20239,19852
Kabini,2011-09-02,18.23,2281.99,28053,39277
Kabini,2011-09-03,18.83,2282.94,25592,18466
Kabini,2011-09-04,19.08,2283.33,26780,23623
Kabini,2011-09-05,18.92,2283.08,23752,25393
Kabini,2011-09-06,19.43,2283.86,14000,7893
Kabini,2011-09-07,19.52,2284.0,11273,9977
Kabini,2011-09-08,19.52,2284.0,10803,10560
Kabini,2011-09-09,19.52,2284.0,7449,7206
Kabini,2011-01-01,16.04,2278.22,570,50
Kabini,2011-01-02,16.08,2278.29,570,50
Kabini,2011-01-03,16.12,2278.37,635,50
Kabini,2011-01-04,16.16,2278.43,506,50
Kabini,2011-01-05,16.19,2278.49,506,50
Kabini,2011-09-10,19.52,2284.0,7333,7090
Kabini,2011-09-11,19.52,2284.0,7333,7090
Kabini,2011-09-12,19.52,2284.0,7333,7090
Kabini,2011-09-13,19.43,2283.86,6280,7090
Kabini,2011-09-14,19.2,2283.51,4699,7090
Kabini,2011-09-15,19.03,2283.25,5375,7090
Kabini,2011-09-16,18.93,2283.09,6126,7090
Kabini,2011-01-06,16.22,2278.55,506,50
Kabini,2011-01-07,16.26,2278.61,506,50
Kabini,2011-01-08,16.29,2278.67,506,50
Kabini,2011-01-09,16.33,2278.73,506,50
Kabini,2011-01-10,16.36,2278.79,506,50
Kabini,2011-01-11,16.39,2278.84,442,50
Kabini,2011-01-12,16.44,2278.93,377,50
Kabini,2011-09-17,19.03,2283.25,8533,7090
Kabini,2011-09-18,18.98,2283.17,4811,5173
Kabini,2011-09-19,18.83,2282.94,3615,5090
Kabini,2011-09-20,18.72,2282.76,3064,4132
Kabini,2011-09-21,18.59,2282.56,2877,4090
Kabini,2011-09-22,18.44,2282.32,2586,4090
Kabini,2011-09-23,18.35,2282.18,2352,3132
Kabini,2011-01-13,16.44,2278.93,377,50
Kabini,2011-01-14,16.45,2278.96,313,50
Kabini,2011-01-15,16.47,2278.99,313,50
Kabini,2011-01-16,16.48,2279.01,250,50
Kabini,2011-01-17,16.49,2279.03,252,50
Kabini,2011-01-18,16.51,2279.06,317,50
Kabini,2011-01-19,16.53,2279.09,317,50
Kabini,2011-09-24,18.24,2282.0,1720,2790
Kabini,2011-09-25,18.12,2281.8,1628,2790
Kabini,2011-09-26,18.0,2281.6,1627,2790
Kabini,2011-09-27,17.85,2281.36,1347,2790
Kabini,2011-09-28,17.69,2281.08,1067,2790
Kabini,2011-09-29,17.54,2280.84,1066,2490
Kabini,2011-09-30,17.39,2280.59,1007,2490
Kabini,2011-10-01,17.23,2280.31,800,2490
Kabini,2011-10-02,17.06,2280.03,777,2490
Kabini,2011-10-03,16.89,2279.73,709,2490
Kabini,2011-10-04,16.72,2279.43,716,2490
Kabini,2011-10-05,16.54,2279.11,583,2490
Kabini,2011-10-06,16.36,2278.8,678,2490
Kabini,2011-10-07,16.17,2278.46,701,2690
Kabini,2011-10-08,15.99,2278.12,701,2690
Kabini,2011-10-09,15.8,2277.78,710,2690
Kabini,2011-10-10,15.63,2277.48,972,2690
Kabini,2011-10-11,15.49,2277.23,1291,2690
Kabini,2011-10-12,15.38,2277.02,1547,2690
Kabini,2011-10-13,15.25,2276.79,1432,2690
Kabini,2011-10-14,15.16,2276.62,1594,2470
Kabini,2011-10-15,15.19,2276.68,3051,2470
Kabini,2011-10-16,15.22,2276.74,2851,2270
Kabini,2011-10-17,15.14,2276.59,1520,2270
Kabini,2011-10-18,15.03,2276.38,1140,2270
Kabini,2011-10-19,14.91,2276.16,1496,2690
Kabini,2011-10-20,14.79,2275.94,1500,2690
Kabini,2011-10-21,14.65,2275.69,1200,2590
Kabini,2011-10-22,14.55,2275.51,1460,2390
Kabini,2011-10-23,14.43,2275.28,1245,2490
Kabini,2011-10-24,14.4,2275.23,2256,2370
Kabini,2011-10-25,14.52,2275.46,4115,2470
Kabini,2011-10-26,14.56,2275.52,2947,2370
Kabini,2011-10-27,14.6,2275.59,3010,2370
Kabini,2011-10-28,14.54,2275.49,1942,2370
Kabini,2011-10-29,14.44,2275.31,1659,2590
Kabini,2011-10-30,14.31,2275.06,1219,2590
Kabini,2011-10-31,14.28,2275.0,1219,2370
Kabini,2011-11-01,14.22,2274.9,1946,2370
Kabini,2011-11-02,14.1,2274.68,1184,2370
Kabini,2011-11-03,14.06,2274.6,1836,2150
Kabini,2011-11-04,14.11,2274.69,2896,2150
Kabini,2011-11-05,14.21,2274.88,2710,1340
Kabini,2011-11-06,14.26,2274.98,1899,1090
Kabini,2011-11-07,14.52,2275.46,3940,740
Kabini,2011-11-08,14.63,2275.65,2648,1269
Kabini,2011-11-09,14.51,2275.44,1037,2170
Kabini,2011-11-10,14.37,2275.18,722,2170
Kabini,2011-11-11,14.22,2274.9,601,2170
Kabini,2011-11-12,14.06,2274.6,485,2170
Kabini,2011-11-13,13.89,2274.29,364,2170
Kabini,2011-11-14,13.73,2273.98,307,2170
Kabini,2011-11-15,13.56,2273.66,260,2170
Kabini,2011-11-16,13.38,2273.33,198,2170
Kabini,2011-11-17,13.19,2272.98,137,2170
Kabini,2011-11-18,13.01,2272.64,124,2170
Kabini,2011-11-19,12.85,2272.33,135,1940
Kabini,2011-11-20,12.69,2272.02,134,1940
Kabini,2011-11-21,12.53,2271.71,188,1940
Kabini,2011-11-22,12.37,2271.38,174,2040
Kabini,2011-11-23,12.19,2271.03,157,2140
Kabini,2011-11-24,12.02,2270.69,156,2040
Kabini,2011-11-25,11.87,2270.39,188,1840
Kabini,2011-11-26,11.76,2270.15,231,1540
Kabini,2011-11-27,11.68,2270.0,745,1540
Kabini,2011-11-28,11.61,2269.86,821,1540
Kabini,2011-11-29,11.59,2269.82,1131,790
Kabini,2011-11-30,11.57,2269.77,894,1334
Kabini,2011-12-01,11.64,2269.92,1411,790
Kabini,2011-12-02,11.67,2269.98,945,550
Kabini,2011-12-03,11.72,2270.08,1180,550
Kabini,2011-12-04,11.76,2270.16,1068,550
Kabini,2011-12-05,11.73,2270.12,1012,550
Kabini,2011-12-06,11.73,2270.1,939,1050
Kabini,2011-12-07,11.72,2270.07,939,1050
Kabini,2011-12-08,11.73,2270.09,925,750
Kabini,2011-12-09,11.74,2270.11,925,750
Kabini,2011-12-10,11.75,2270.13,925,750
Kabini,2011-12-11,11.76,2270.15,925,750
Kabini,2011-12-12,11.73,2270.09,918,1200
Kabini,2011-12-13,11.73,2270.09,924,863
Kabini,2011-12-14,11.74,2270.11,925,750
Kabini,2011-12-15,11.75,2270.13,925,750
Kabini,2011-12-16,11.75,2270.14,868,750
Kabini,2011-12-17,11.76,2270.15,868,750
Kabini,2011-12-18,11.78,2270.2,805,458
Kabini,2011-12-19,11.82,2270.28,568,50
Kabini,2011-12-20,11.85,2270.35,511,50
Kabini,2011-12-21,11.88,2270.41,454,50
Kabini,2011-12-22,12.37,2271.38,174,2040
Kabini,2011-12-23,11.94,2270.53,454,50
Kabini,2011-12-24,11.97,2270.59,454,50
Kabini,2011-12-25,12.0,2270.65,455,50
Kabini,2011-12-26,12.03,2270.71,455,50
Kabini,2011-12-27,12.06,2270.77,455,50
Kabini,2011-12-28,12.09,2270.83,455,50
Kabini,2011-12-29,12.12,2270.89,455,50
Kabini,2011-12-30,12.15,2270.94,398,50
Kabini,2011-12-31,12.17,2270.99,398,50
Kabini,2012-01-01,11.71,2270.06,520,50
Kabini,2012-05-31,6.3,2257.09,72,800
Kabini,2012-06-07,5.79,2256.0,99,950
Kabini,2012-06-01,6.22,2257.0,67,800
Kabini,2012-06-02,6.15,2257.0,74,800
Kabini,2012-06-03,6.08,2256.0,74,800
Kabini,2012-06-08,5.79,2256.0,99,950
Kabini,2012-06-10,5.59,2255.0,407,950
Kabini,2012-06-09,5.64,2255.18,214,950
Kabini,2012-06-04,6.01,2256.0,74,800
Kabini,2012-06-05,5.94,2256.0,73,800
Kabini,2012-06-06,5.87,2256.0,56,842
Kabini,2012-06-11,5.53,2255,381,950
Kabini,2012-06-15,5.27,2254,268,950
Kabini,2012-06-17,5.24,2254,995,850
Kabini,2012-06-16,5.23,2254,542,950
Kabini,2012-06-12,5.47,2255,345,950
Kabini,2012-06-13,5.4,2254,231,950
Kabini,2012-06-20,5.89,2255.94,5724,850
Kabini,2012-06-21,6.14,2256.66,3807,850
Kabini,2012-06-22,6.34,2257.24,3247,850
Kabini,2012-06-18,5.24,2253.95,995,850
Kabini,2012-06-23,6.44,2257.54,2122,850
Kabini,2012-06-24,6.5,2257.71,1605,850
Kabini,2012-06-25,6.52,2257.77,1167,850
Kabini,2012-06-19,5.48,2254.69,4000,850
Kabini,2012-06-30,6.74,2258.4,2465,500
Kabini,2012-06-29,6.58,2257.94,1056,500
Kabini,2012-06-28,6.54,2257.82,1168,850
Kabini,2012-06-27,6.52,2257.76,879,800
Kabini,2012-06-26,6.52,2257.76,889,850
Kabini,2012-07-01,6.92,2258.89,2597,500
Kabini,2012-07-02,7.1,2259.38,2473,342
Kabini,2012-07-03,7.32,2260.0,2997,300
Kabini,2012-07-04,7.79,2261.22,5838,369
Kabini,2012-07-05,8.25,2262.37,5770,400
Kabini,2012-07-06,8.52,2263.04,3667,400
Kabini,2012-07-07,8.72,2263.5,2748,400
Kabini,2012-07-08,8.84,2263.78,1861,400
Kabini,2012-07-11,9.41,2265.09,3976,400
Kabini,2012-07-09,8.97,2264.08,1970,400
Kabini,2012-07-10,9.11,2264.4,2099,400
Kabini,2012-07-15,10.04,2266.5,1845,400
Kabini,2012-07-14,9.92,2266.24,1842,400
Kabini,2012-07-13,9.8,2265.98,2177,400
Kabini,2012-07-12,9.66,2265.65,3356,400
Kabini,2012-07-19,10.47,2267.45,1718,400
Kabini,2012-07-18,10.37,2267.22,1343,400
Kabini,2012-07-17,10.29,2267.06,1801,400
Kabini,2012-07-16,10.18,2266.81,2107,400
Kabini,2012-07-20,10.57,2267.65,1558,400
Kabini,2012-07-21,10.65,2267.83,1451,400
Kabini,2012-07-22,10.81,2268.17,2327,400
Kabini,2012-07-23,11.24,2269.09,5527,400
Kabini,2012-07-24,11.71,2270.05,5855,400
Kabini,2012-07-25,12.07,2270.78,4723,458
Kabini,2012-07-26,12.32,2271.29,3598,550
Kabini,2012-07-28,13.37,2273.31,7877,550
Kabini,2012-07-29,13.91,2274.32,6911,550
Kabini,2012-07-27,12.74,2272.12,5523,550
Kabini,2012-07-31,14.55,2275.5,3478,550
Kabini,2012-08-01,14.66,2275.71,1971,550
Kabini,2012-07-30,14.3,2275.05,5204,550
Kabini,2012-08-03,14.96,2276.26,1919,550
Kabini,2012-08-02,14.85,2276.06,2854,550
Kabini,2012-08-04,15.07,2276.46,1920,550
Kabini,2012-08-05,15.25,2276.79,2744,550
Kabini,2012-08-06,15.56,2277.35,4224,0
Kabini,2012-08-07,16.59,2279.2,13079,0
Kabini,2012-08-08,18.07,2281.72,19256,0
Kabini,2012-08-09,18.33,2282.15,17373,0
Kabini,2012-08-10,18.1,2281.77,17011,0
Kabini,2012-08-11,17.79,2281.25,13572,0
Kabini,2012-08-12,17.42,2280.64,12988,0
Kabini,2012-08-13,17.12,2280.12,13735,17190
Kabini,2012-08-14,17.06,2280.02,12546,13123
Kabini,2012-08-15,17.1,2280.1,4645,4015
Kabini,2012-08-16,17.12,2280.13,3704,3390
Kabini,2012-08-17,17.13,2280.14,3567,3390
Kabini,2012-08-18,17.18,2280.23,3815,3090
Kabini,2012-08-19,17.2,2280.26,3404,3090
Kabini,2012-08-20,17.18,2280.22,2925,3090
Kabini,2012-08-21,17.07,2280.05,2033,3090
Kabini,2012-08-22,16.94,2279.82,1638,3060
Kabini,2012-08-23,16.81,2279.59,1450,2860
Kabini,2012-08-24,16.67,2279.35,1383,2860
Kabini,2012-08-25,16.53,2279.1,1316,2860
Kabini,2012-08-26,16.4,2278.87,1467,2860
Kabini,2012-08-27,16.4,2278.87,1467,2860
Kabini,2012-08-28,16.31,2278.7,2513,2860
Kabini,2012-08-29,16.31,2278.7,2964,2860
Kabini,2012-08-30,16.45,2278.95,4575,2860
Kabini,2012-08-31,16.9,2279.75,8235,2860
Kabini,2012-09-01,16.9,2279.75,8235,2860
Kabini,2012-09-02,17.48,2280.73,8550,6860
Kabini,2012-09-03,17.4,2280.6,6083,6860
Kabini,2012-09-04,17.46,2280.7,7659,6860
Kabini,2012-09-05,17.71,2281.12,9869,6860
Kabini,2012-09-06,17.88,2281.4,9962,7890
Kabini,2012-09-07,17.87,2281.38,8017,8040
Kabini,2012-09-08,17.85,2281.35,7947,8040
Kabini,2012-09-09,17.77,2281.22,7223,7840
Kabini,2012-09-10,17.72,2281.14,7571,7840
Kabini,2012-09-11,18.21,2281.95,13788,7840
Kabini,2012-09-12,18.12,2281.8,9664,10419
Kabini,2012-09-13,17.87,2281.38,8748,11390
Kabini,2012-09-14,17.45,2280.69,7422,11911
Kabini,2012-09-15,16.99,2279.9,7684,12786
Kabini,2012-09-16,16.51,2279.06,7633,12894
Kabini,2012-09-17,15.53,2277.3,7109,12598
Kabini,2012-09-18,15.0,2276.34,5649,11473
Kabini,2012-09-19,15.0,2276.34,5649,11473
Kabini,2012-09-20,14.68,2275.75,3789,7206
Kabini,2012-09-21,14.61,2275.62,2552,3090
Kabini,2012-09-22,14.5,2275.41,2049,3090
Kabini,2012-09-23,14.38,2275.2,2049,3090
Kabini,2012-09-24,14.26,2274.98,1787,2890
Kabini,2012-09-25,14.12,2274.72,1497,2840
Kabini,2012-09-26,13.97,2274.44,1322,2790
Kabini,2012-09-27,13.82,2274.16,1322,2790
Kabini,2012-09-28,13.69,2273.92,1575,2790
Kabini,2012-09-29,13.59,2273.72,1830,2790
Kabini,2012-09-30,13.34,2273.26,1597,4165
Kabini,2012-10-01,12.82,2272.26,1569,7390
Kabini,2012-10-02,12.33,2271.3,1977,7390
Kabini,2012-10-03,11.93,2270.5,2828,7190
Kabini,2012-10-04,11.66,2269.96,2056,5003
Kabini,2012-10-05,11.42,2269.45,1302,4015
Kabini,2012-10-06,11.21,2269.03,1108,3378
Kabini,2012-10-07,11.06,2268.7,957,2690
Kabini,2012-10-08,10.91,2268.38,827,2503
Kabini,2012-10-09,10.8,2268.16,970,2100
Kabini,2012-10-10,10.73,2268.0,998,1800
Kabini,2012-10-11,10.73,2268.01,1927,1800
Kabini,2012-10-12,10.64,2267.81,800,1800
Kabini,2012-10-13,10.55,2267.62,854,1800
Kabini,2012-10-14,10.49,2267.48,1182,1860
Kabini,2012-10-15,10.47,2267.44,1817,1960
Kabini,2012-10-16,10.5,2267.51,2407,1960
Kabini,2012-10-17,10.48,2267.47,1425,1567
Kabini,2012-10-18,10.44,2267.39,1143,1500
Kabini,2012-10-19,10.34,2267.16,699,1860
Kabini,2012-10-20,10.23,2266.93,708,1860
Kabini,2012-10-21,10.13,2266.71,780,1860
Kabini,2012-10-22,10.09,2266.62,1460,1860
Kabini,2012-10-23,10.01,2266.44,989,1860
Kabini,2012-10-24,9.92,2266.24,884,1860
Kabini,2012-10-25,9.81,2266.0,674,1860
Kabini,2012-10-26,9.69,2265.73,544,1860
Kabini,2012-10-27,9.58,2265.48,647,1860
Kabini,2012-10-28,9.48,2265.24,698,1860
Kabini,2012-10-31,9.24,2264.7,819,1560
Kabini,2012-11-01,9.22,2264.66,1416,1550
Kabini,2012-11-02,9.36,2264.98,1849,175
Kabini,2012-11-03,9.78,2265.93,4979,50
Kabini,2012-11-04,9.99,2266.39,2508,50
Kabini,2012-10-29,9.38,2265.03,730,1739
Kabini,2012-10-30,9.31,2264.86,867,1660
Kabini,2012-11-11,9.67,2265.68,932,1952
Kabini,2012-11-05,10.1,2266.63,1394,80
Kabini,2012-11-06,10.14,2266.73,1205,623
Kabini,2012-11-07,10.04,2266.5,878,2023
Kabini,2012-11-08,9.92,2266.24,750,2060
Kabini,2012-11-09,9.87,2266.12,1490,2060
Kabini,2012-11-10,9.76,2265.89,925,2060
Kabini,2012-11-13,9.46,2265.21,786,1960
Kabini,2012-11-14,9.36,2264.97,788,1960
